bus;Pg;Qg;Qmax;Qmin;Vg;mBase;status;Pmax;Pmin;c2;c1;c0
170;0.0;0.0;135.0;-22.5;1.03;150.0;0;180.0;120.0;0.0;90.4;0.0
170;0.0;0.0;12.85;0.0;1.03;51.4;0;25.7;23.13;0.0;263.81322957198444;0.0
172;418.984;111.056;300.356;-78.244;1.03;252.4;1;585.568;252.4;0.0;64.64342313787638;0.0
172;0.0;0.0;263.625;-49.875;1.03;237.5;0;486.87499999999994;320.625;0.0;68.69894736842106;0.0
173;0.0;0.0;263.625;-49.875;1.03;237.5;0;486.87499999999994;320.625;0.0;68.69894736842106;0.0
173;0.0;0.0;257.44800000000004;-37.86;1.03;252.4;0;560.3280000000001;227.16;0.0;64.64342313787638;0.0
174;393.744;109.794;257.44800000000004;-37.86;1.0;252.4;1;560.3280000000001;227.16;0.0;64.64342313787638;0.0
175;393.744;109.794;257.44800000000004;-37.86;1.0;252.4;1;560.3280000000001;227.16;0.0;64.64342313787638;0.0
175;418.984;104.746;234.73200000000003;-25.240000000000002;1.0;252.4;1;585.568;252.4;0.0;64.64342313787638;0.0
180;524.3225;132.15800000000002;364.87100000000004;-100.55499999999999;1.03;287.3;1;749.853;298.79200000000003;0.0;48.38496345283676;0.0
180;524.3225;132.15800000000002;364.87100000000004;-100.55499999999999;1.03;287.3;1;749.853;298.79200000000003;0.0;48.38496345283676;0.0
181;388.592;102.512;245.55200000000002;-40.528000000000006;1.03;238.4;1;491.10400000000004;286.08;0.0;58.30956375838926;0.0
181;524.3225;132.15800000000002;364.87100000000004;-100.55499999999999;1.03;287.3;1;749.853;298.79200000000003;0.0;48.38496345283676;0.0
182;434.11549999999994;141.1865;382.655;-100.282;1.03;263.9;1;620.165;248.06599999999997;0.0;52.675255778704056;0.0
182;434.11549999999994;141.1865;382.655;-100.282;1.03;263.9;1;620.165;248.06599999999997;0.0;52.675255778704056;0.0
183;388.592;102.512;245.55200000000002;-40.528000000000006;1.0;238.4;1;491.10400000000004;286.08;0.0;58.30956375838926;0.0
183;388.592;102.512;245.55200000000002;-40.528000000000006;1.0;238.4;1;491.10400000000004;286.08;0.0;58.30956375838926;0.0
191;408.09999999999997;94.446;242.528;-53.636;1.03;233.2;1;466.4;349.79999999999995;0.0;53.80789022298457;0.0
192;408.09999999999997;94.446;242.528;-53.636;1.03;233.2;1;466.4;349.79999999999995;0.0;53.80789022298457;0.0
192;0.0;0.0;242.528;-53.636;1.03;233.2;0;466.4;338.14;0.0;53.80789022298457;0.0
192;0.0;0.0;242.528;-53.636;1.03;233.2;0;466.4;338.14;0.0;53.80789022298457;0.0
193;1559.04;81.19999999999999;1364.16;-1201.76;1.0;464.0;1;2152.96;965.12;0.0;27.04310344827586;0.0
208;288.156;109.15;218.3;0.0;1.03;218.3;1;410.404;165.90800000000002;0.0;62.94090700870362;0.0
240;-21.945;44.935;219.45000000000002;-129.58;1.0;209.0;1;374.11;-418.0;0.0;65.74162679425838;0.0
240;-21.945;44.935;219.45000000000002;-129.58;1.0;209.0;1;374.11;-418.0;0.0;65.74162679425838;0.0
240;0.0;0.0;334.40000000000003;-209.0;1.0;209.0;0;374.11;-418.0;0.0;65.74162679425838;0.0
241;-21.945;62.699999999999996;334.40000000000003;-209.0;1.0;209.0;1;374.11;-418.0;0.0;65.74162679425838;0.0
244;294.42875;88.55;177.1;0.0;1.03;177.1;1;389.62;199.23749999999998;0.0;0.0;0.0
254;30.732;7.88;15.76;0.0;1.035;78.8;1;43.34;18.124;0.0;0.0;0.0
254;25.799999999999997;6.88;13.76;0.0;1.035;68.8;1;34.4;17.2;0.0;0.0;0.0
254;25.799999999999997;6.88;13.76;0.0;1.035;68.8;1;34.4;17.2;0.0;0.0;0.0
254;4.14;2.7600000000000002;5.5200000000000005;0.0;1.035;27.6;1;6.348000000000001;1.9320000000000004;0.0;0.0;0.0
267;0.008924999999999999;0.0034999999999999996;0.006999999999999999;0.0;1.035;0.7;1;0.0147;0.00315;0.0;0.0;0.0
268;0.008924999999999999;0.0034999999999999996;0.006999999999999999;0.0;1.035;0.7;1;0.0147;0.00315;0.0;0.0;0.0
278;0.0;0.0;0.515;0.0;1.035;10.3;0;0.7364500000000002;0.60255;0.0;0.0;0.0
279;0.0;0.0;0.515;0.0;1.035;10.3;0;0.7364500000000002;0.60255;0.0;0.0;0.0
295;0.15;0.09375;0.1875;0.0;1.035;5.0;1;0.25;0.05;0.0;0.0;0.0
295;0.15;0.09375;0.1875;0.0;1.035;5.0;1;0.25;0.05;0.0;0.0;0.0
295;0.15;0.09375;0.1875;0.0;1.035;5.0;1;0.25;0.05;0.0;0.0;0.0
295;0.15;0.09375;0.1875;0.0;1.035;5.0;1;0.25;0.05;0.0;0.0;0.0
310;1299.3;364.23;809.4;-80.94;1.035;426.0;1;1576.2;1022.4;0.0;25.124413145539908;0.0
316;0.0;0.0;0.08;0.0;1.035;4.0;0;0.22920000000000001;0.04;0.0;0.0;0.0
316;0.0;0.0;0.08;0.0;1.035;4.0;0;0.22920000000000001;0.04;0.0;0.0;0.0
376;0.504;0.21000000000000002;0.42000000000000004;0.0;1.035;8.4;1;0.5544;0.45360000000000006;0.0;0.0;0.0
379;0.0054;0.0045000000000000005;0.009000000000000001;0.0;1.035;0.9;1;0.008100000000000001;0.0027;0.0;0.0;0.0
379;0.0054;0.0045000000000000005;0.009000000000000001;0.0;1.035;0.9;1;0.008100000000000001;0.0027;0.0;0.0;0.0
379;0.0054;0.0045000000000000005;0.009000000000000001;0.0;1.035;0.9;1;0.008100000000000001;0.0027;0.0;0.0;0.0
383;5.947;1.0955000000000001;2.1910000000000003;0.0;1.035;31.3;1;8.451;3.443;0.0;0.0;0.0
383;7.994999999999999;1.3650000000000002;2.7300000000000004;0.0;1.035;39.0;1;11.7;4.29;0.0;0.0;0.0
383;7.917000000000001;1.218;2.436;0.0;1.035;40.6;1;12.18;3.654;0.0;0.0;0.0
384;25.799999999999997;5.159999999999999;10.319999999999999;0.0;1.035;68.8;1;37.84;13.76;0.0;0.0;0.0
384;25.799999999999997;5.159999999999999;10.319999999999999;0.0;1.035;68.8;1;37.84;13.76;0.0;0.0;0.0
385;12.125;3.6374999999999997;7.2749999999999995;0.0;1.035;48.5;1;19.400000000000002;4.8500000000000005;0.0;0.0;0.0
385;25.799999999999997;5.159999999999999;10.319999999999999;0.0;1.035;68.8;1;37.84;13.76;0.0;0.0;0.0
387;25.799999999999997;6.88;13.76;0.0;1.035;68.8;1;34.4;17.2;0.0;0.0;0.0
387;113.925;14.700000000000001;29.400000000000002;0.0;1.035;147.0;1;147.0;80.85000000000001;0.0;0.0;0.0
388;29.24;13.76;27.52;0.0;1.035;68.8;1;41.279999999999994;17.2;0.0;0.0;0.0
399;0.09025;0.056999999999999995;0.11399999999999999;0.0;1.035;3.8;1;0.1045;0.076;0.0;0.0;0.0
433;0.028499999999999998;0.0095;0.019;0.0;1.035;1.9;1;0.03135;0.025650000000000003;0.0;0.0;0.0
455;22.876;12.04;39.215999999999994;-15.136;1.035;68.8;1;35.432;10.319999999999999;0.0;0.0;0.0
456;24.08;12.04;39.215999999999994;-15.136;1.035;68.8;1;37.84;10.319999999999999;0.0;0.0;0.0
457;24.08;12.04;39.215999999999994;-15.136;1.035;68.8;1;37.84;10.319999999999999;0.0;0.0;0.0
457;35.0;18.8125;62.125;-24.500000000000004;1.035;87.5;1;67.375;2.625;0.0;0.0;0.0
458;24.08;12.04;39.215999999999994;-15.136;1.035;68.8;1;37.84;10.319999999999999;0.0;0.0;0.0
458;24.08;12.04;39.215999999999994;-15.136;1.035;68.8;1;37.84;10.319999999999999;0.0;0.0;0.0
478;407.069;105.885;322.36100000000005;-110.591;1.035;235.3;1;531.778;282.36;0.0;67.40756481087973;0.0
478;8.9725;2.9099999999999997;5.819999999999999;0.0;1.035;48.5;1;12.125;5.819999999999999;0.0;327.03092783505156;0.0
479;6.5475;2.9099999999999997;5.819999999999999;0.0;1.035;48.5;1;8.245000000000001;4.8500000000000005;0.0;327.03092783505156;0.0
482;0.22399999999999998;0.055999999999999994;0.11199999999999999;0.0;1.035;5.6;1;0.2464;0.2016;0.0;0.0;0.0
500;0.00068;0.0004;0.0008;0.0;1.035;0.4;1;0.00136;0.0;0.0;0.0;0.0
522;0.4032;0.168;0.336;0.0;1.035;8.4;1;0.5544;0.252;0.0;0.0;0.0
527;0.14259999999999998;0.06899999999999999;0.13799999999999998;0.0;1.035;4.6;1;0.15685999999999997;0.12833999999999998;0.0;0.0;0.0
532;0.24375;0.27625;0.3055;0.247;1.035;6.5;1;0.4225;0.065;0.0;0.0;0.0
532;0.24375;0.27625;0.3055;0.247;1.035;6.5;1;0.4225;0.065;0.0;0.0;0.0
532;0.24375;0.27625;0.3055;0.247;1.035;6.5;1;0.4225;0.065;0.0;0.0;0.0
543;0.1107;0.040999999999999995;0.08199999999999999;0.0;1.035;4.1;1;0.12176999999999999;0.09963;0.0;0.0;0.0
572;0.0;0.0;0.092;0.0;1.035;4.6;0;0.16192;0.13248;0.0;0.0;0.0
597;0.025650000000000003;0.006649999999999999;0.013299999999999998;0.0;1.035;1.9;1;0.0323;0.019;0.0;0.0;0.0
597;0.0;0.0;0.013299999999999998;0.0;1.035;1.9;0;0.0323;0.019;0.0;0.0;0.0
603;0.20720000000000002;0.08399999999999999;0.16799999999999998;0.0;1.035;5.6;1;0.2464;0.16799999999999998;0.0;0.0;0.0
670;27.8125;11.5625;21.875;1.25;1.035;62.5;1;32.5;23.125;0.0;0.0;0.0
670;7.5;4.6875;8.625;0.75;1.035;37.5;1;11.25;3.75;0.0;0.0;0.0
670;116.25;68.25;127.5;9.0;1.035;150.0;1;157.5;75.0;0.0;0.0;0.0
670;116.25;68.25;127.5;9.0;1.035;150.0;1;157.5;75.0;0.0;0.0;0.0
671;7.5;4.6875;8.625;0.75;1.035;37.5;1;11.25;3.75;0.0;0.0;0.0
671;7.5;4.6875;8.625;0.75;1.035;37.5;1;11.25;3.75;0.0;0.0;0.0
671;7.5;5.0625;9.375;0.75;1.035;37.5;1;11.25;3.75;0.0;0.0;0.0
671;144.75;68.25;127.5;9.0;1.035;150.0;1;187.5;102.00000000000001;0.0;0.0;0.0
671;116.25;68.25;127.5;9.0;1.035;150.0;1;157.5;75.0;0.0;0.0;0.0
692;0.026599999999999995;0.006649999999999999;0.013299999999999998;0.0;1.035;1.9;1;0.02926;0.02394;0.0;0.0;0.0
694;0.026599999999999995;0.019;0.038;0.0;1.035;3.8;1;0.05319999999999999;0.0;0.0;0.0;0.0
700;8.25;3.75;6.75;0.75;1.035;37.5;1;13.125;3.375;0.0;0.0;0.0
700;5.4375;6.0;11.25;0.75;1.035;37.5;1;7.5;3.375;0.0;0.0;0.0
701;8.25;3.75;6.75;0.75;1.035;37.5;1;13.125;3.375;0.0;0.0;0.0
701;8.25;3.75;6.75;0.75;1.035;37.5;1;13.125;3.375;0.0;0.0;0.0
701;8.25;3.75;6.75;0.75;1.035;37.5;1;13.125;3.375;0.0;0.0;0.0
701;77.0255;43.061499999999995;78.845;7.278;1.035;121.3;1;117.66099999999999;36.39;0.0;0.0;0.0
702;8.25;3.75;6.75;0.75;1.035;37.5;1;13.125;3.375;0.0;0.0;0.0
702;7.3125;3.75;6.75;0.75;1.035;37.5;1;11.25;3.375;0.0;0.0;0.0
702;5.8275;2.52;4.41;0.63;1.035;31.5;1;8.82;2.835;0.0;0.0;0.0
735;0.2385;0.106;0.212;0.0;1.035;5.3;1;0.424;0.053;0.0;0.0;0.0
735;0.03;0.02;0.04;0.0;1.035;2.0;1;0.04;0.02;0.0;0.0;0.0
752;0.23199999999999998;0.1363;0.261;0.0116;1.035;5.8;1;0.25520000000000004;0.2088;0.0;0.0;0.0
766;0.07830000000000001;0.0;0.0;0.0;1.035;5.8;1;0.15660000000000002;0.0;0.0;0.0;0.0
775;0.098;0.0;0.0;0.0;1.035;4.0;1;0.196;0.0;0.0;0.0;0.0
798;30.225;9.75;19.5;0.0;1.035;65.0;1;60.45;0.0;0.0;0.0;0.0
798;11.6675;9.75;19.5;0.0;1.035;65.0;1;23.335;0.0;0.0;0.0;0.0
801;0.0;0.0;0.0;0.0;1.035;12.4;0;0.31000000000000005;0.0;0.0;0.0;0.0
808;0.141;0.0;0.0;0.0;1.035;4.7;1;0.282;0.0;0.0;0.0;0.0
809;0.174;0.0;0.0;0.0;1.035;5.8;1;0.348;0.0;0.0;0.0;0.0
846;417.125;136.29999999999998;350.15;-77.55;1.035;235.0;1;528.75;305.5;0.0;61.07234042553192;0.0
847;393.625;136.29999999999998;350.15;-77.55;1.035;235.0;1;528.75;258.5;0.0;61.07234042553192;0.0
854;0.037500000000000006;0.0;0.0;0.0;1.035;3.0;1;0.07500000000000001;0.0;0.0;0.0;0.0
860;0.744;0.0;0.0;0.0;1.035;12.4;1;1.488;0.0;0.0;0.0;0.0
870;197.76799999999997;25.139999999999997;50.279999999999994;0.0;1.035;167.6;1;284.91999999999996;110.616;0.0;0.0;0.0
870;34.01;10.739999999999998;21.479999999999997;0.0;1.035;71.6;1;43.675999999999995;24.344;0.0;0.0;0.0
876;0.8715;0.0;0.0;0.0;1.035;8.3;1;1.743;0.0;0.0;0.0;0.0
890;0.196;0.0;0.0;0.0;1.035;5.6;1;0.392;0.0;0.0;0.0;0.0
893;0.0;0.0;0.0;0.0;1.035;3.0;0;0.30000000000000004;0.0;0.0;0.0;0.0
908;0.45599999999999996;0.0;0.0;0.0;1.035;3.0;1;0.9119999999999999;0.0;0.0;0.0;0.0
913;0.0;0.0;0.0;0.0;1.035;0.0;1;0.0;0.0;0.0;0.0;0.0
918;0.0;0.0;0.0;0.0;1.035;1.0;0;0.019;0.0;0.0;0.0;0.0
929;0.0;0.0;0.0;0.0;1.035;2.1;0;0.04242;0.028140000000000002;0.0;0.0;0.0
934;415.95;110.44999999999999;246.75;-25.85;1.035;235.0;1;528.75;303.15000000000003;0.0;63.0468085106383;0.0
936;6.624;5.52;11.04;0.0;1.035;36.8;1;13.248;0.0;0.0;0.0;0.0
939;0.0;0.0;0.0;0.0;1.035;2.8;0;0.07504;0.049839999999999995;0.0;0.0;0.0
959;75.6;15.12;30.24;0.0;1.035;100.8;1;101.80799999999999;49.391999999999996;0.0;0.0;0.0
965;0.0;0.0;0.0;0.0;1.035;1.7;0;0.204;0.0;0.0;0.0;0.0
980;0.57;1.425;2.85;0.0;1.035;9.5;1;1.14;0.0;0.0;0.0;0.0
982;0.0;0.0;0.0;0.0;1.035;1.6;0;0.0256;0.014560000000000002;0.0;0.0;0.0
984;0.20650000000000004;0.0;0.0;0.0;1.035;5.9;1;0.354;0.059000000000000004;0.0;0.0;0.0
989;0.45235000000000003;0.0;0.0;0.0;1.035;10.9;1;0.9047000000000001;0.0;0.0;0.0;0.0
993;18.98;5.98;11.96;0.0;1.035;52.0;1;35.36;2.6;0.0;0.0;0.0
993;0.0;0.0;11.96;0.0;1.035;52.0;0;35.36;2.6;0.0;0.0;0.0
993;0.0;0.0;2.695;0.0;1.035;24.5;0;7.595;-7.84;0.0;0.0;0.0
993;0.0;0.0;2.45;0.0;1.035;24.5;0;7.595;-7.84;0.0;0.0;0.0
1008;0.0;0.0;6.9;0.0;1.035;69.0;0;34.5;0.0;0.0;227.53623188405797;0.0
1008;62.496;16.992;42.624;-8.64;1.035;57.6;1;72.0;52.992000000000004;0.0;272.56944444444446;0.0
1009;60.192;16.992;42.624;-8.64;1.035;57.6;1;72.0;48.384;0.0;272.56944444444446;0.0
1009;0.0;0.0;4.0;0.0;1.035;40.0;0;12.0;0.0;0.0;392.5;0.0
1021;0.04125;0.0;0.0;0.0;1.035;3.3;1;0.0825;0.0;0.0;0.0;0.0
1049;0.10602;0.0;0.0;0.0;1.035;3.8;1;0.1273;0.08474;0.0;0.0;0.0
1056;0.0;0.0;0.0;0.0;1.035;25.0;0;6.25;0.0;0.0;0.0;0.0
1056;3.125;0.0;0.0;0.0;1.035;25.0;1;6.25;0.0;0.0;0.0;0.0
1056;4.805;0.0;0.0;0.0;1.035;31.0;1;9.61;0.0;0.0;0.0;0.0
1056;4.805;0.0;0.0;0.0;1.035;31.0;1;9.61;0.0;0.0;0.0;0.0
1087;41.108250000000005;19.137400000000003;38.274800000000006;0.0;1.035;92.9;1;72.462;9.7545;0.0;0.0;0.0
1111;0.0;0.0;28.35;-6.300000000000001;1.035;63.0;0;30.24;25.200000000000003;0.0;0.0;0.0
1111;33.464999999999996;12.075;31.05;-6.9;1.035;69.0;1;37.95;28.98;0.0;0.0;0.0
1112;33.464999999999996;12.075;31.05;-6.9;1.035;69.0;1;37.95;28.98;0.0;0.0;0.0
1188;108.02499999999999;52.15;163.9;-59.6;1.035;149.0;1;168.36999999999998;47.68;0.0;0.0;0.0
1189;108.02499999999999;52.15;163.9;-59.6;1.035;149.0;1;168.36999999999998;47.68;0.0;0.0;0.0
1193;1.4112000000000002;0.0;0.0;0.0;1.035;16.8;1;2.8224000000000005;0.0;0.0;0.0;0.0
1214;1290.78;528.24;920.1600000000001;136.32;1.035;426.0;1;1644.36;937.2;0.0;29.72300469483568;0.0
1215;1284.39;332.28000000000003;796.62;-132.06;1.035;426.0;1;1631.58;937.2;0.0;29.72300469483568;0.0
1219;0.0;0.0;0.0;0.0;1.035;6.0;0;0.36;0.06;0.0;0.0;0.0
1220;143.56650000000002;59.29;186.34000000000003;-67.76;1.035;169.4;1;228.69000000000003;58.443;0.0;0.0;0.0
1226;0.0;0.0;0.0;0.0;1.035;12.8;0;1.6384;0.0;0.0;0.0;0.0
1226;0.0;0.0;0.0;0.0;1.035;12.5;0;1.5625;0.0;0.0;0.0;0.0
1227;2.0;0.0;0.0;0.0;1.035;20.0;1;4.0;0.0;0.0;0.0;0.0
1227;2.0;0.0;0.0;0.0;1.035;20.0;1;4.0;0.0;0.0;0.0;0.0
1228;0.0;0.0;0.0;0.0;1.035;19.0;0;3.61;0.0;0.0;0.0;0.0
1237;5.76;4.32;5.76;2.88;1.035;32.0;1;7.68;3.84;0.0;0.0;0.0
1238;0.0;0.0;5.76;2.88;1.035;32.0;0;7.68;3.84;0.0;0.0;0.0
1239;6.279000000000001;3.9445;4.508000000000001;3.3810000000000002;1.035;32.2;1;9.338000000000001;3.2200000000000006;0.0;0.0;0.0
1330;27.5;16.968749999999996;23.4375;10.5;1.035;62.5;1;31.25;23.75;0.0;0.0;0.0
1330;0.0;0.0;23.4375;10.5;1.035;62.5;0;31.25;23.75;0.0;0.0;0.0
1330;0.0;0.0;23.4375;10.5;1.035;62.5;0;31.25;23.75;0.0;0.0;0.0
1331;27.5;16.968749999999996;23.4375;10.5;1.035;62.5;1;31.25;23.75;0.0;0.0;0.0
1354;0.0;0.0;0.0;0.0;1.035;25.0;0;6.25;2.5;0.0;0.0;0.0
1354;0.0;0.0;0.0;0.0;1.035;25.0;0;6.25;2.5;0.0;0.0;0.0
1354;4.375;0.0;0.0;0.0;1.035;25.0;1;6.25;2.5;0.0;0.0;0.0
1354;4.375;0.0;0.0;0.0;1.035;25.0;1;6.25;2.5;0.0;0.0;0.0
1371;3.125;0.0;0.0;0.0;1.035;25.0;1;6.25;0.0;0.0;0.0;0.0
1372;3.125;0.0;0.0;0.0;1.035;25.0;1;6.25;0.0;0.0;0.0;0.0
1373;3.125;0.0;0.0;0.0;1.035;25.0;1;6.25;0.0;0.0;0.0;0.0
1373;0.0;0.0;0.0;0.0;1.035;6.0;0;0.36;0.0;0.0;0.0;0.0
1400;39.8125;22.96875;45.9375;0.0;1.035;87.5;1;61.24999999999999;18.375;0.0;0.0;0.0
1401;0.0;0.0;26.25;10.5;1.035;62.5;0;31.25;25.0;0.0;0.0;0.0
1401;39.8125;22.96875;45.9375;0.0;1.035;87.5;1;61.24999999999999;18.375;0.0;0.0;0.0
1408;15.0;0.0;0.0;0.0;1.035;50.0;1;25.0;5.0;0.0;0.0;0.0
1469;0.0;0.0;0.0;0.0;1.035;24.0;0;5.76;1.2000000000000002;0.0;0.0;0.0
1469;1.69125;0.0;0.0;0.0;1.035;16.5;1;2.7225;0.66;0.0;0.0;0.0
1470;1.2848000000000002;0.0;0.0;0.0;1.035;14.6;1;2.1315999999999997;0.438;0.0;0.0;0.0
1470;0.0;0.0;0.0;0.0;1.035;14.6;0;2.1315999999999997;0.438;0.0;0.0;0.0
1470;0.0;0.0;0.0;0.0;1.035;14.6;0;2.1315999999999997;0.438;0.0;0.0;0.0
1471;0.15125;0.0;0.0;0.0;1.035;5.5;1;0.3025;0.0;0.0;0.0;0.0
1471;0.0;0.0;0.0;0.0;1.035;5.5;0;0.3025;0.0;0.0;0.0;0.0
1505;0.0;0.0;0.0;0.0;1.035;7.5;0;0.5625;0.0;0.0;0.0;0.0
1505;0.0;0.0;0.0;0.0;1.035;8.0;0;0.64;0.0;0.0;0.0;0.0
1511;25.799999999999997;11.867999999999999;28.208;-4.4719999999999995;1.035;68.8;1;37.84;13.76;0.0;0.0;0.0
